"gene_name","uniprot","hgnc_symbol","ensembl"
"TRPM3","Q9HCF6","TRPM3","ENSG00000083067"
"PCNA","P12004","PCNA","ENSG00000132646"
"PCMTD2","Q9NV79","PCMTD2","ENSG00000280663"
"SERPINB6","P35237","SERPINB6","ENSG00000124570"
"SAMD9L","Q8IVG5","SAMD9L","ENSG00000177409"
"ARMC2","Q8NEN0","ARMC2","ENSG00000118690"
"KRTAP9-4","Q9BYQ2","KRTAP9-4","ENSG00000262896"
"C11orf42","Q8N5U0","C11orf42","ENSG00000180878"
"ARL4A","P40617","ARL4A","ENSG00000122644"
"BPY2","O14599","BPY2","ENSG00000183753"
"RBMXL2","O75526","RBMXL2","ENSG00000170748"
"PDS5A","Q29RF7","PDS5A","ENSG00000121892"
"MATR3","P43243","MATR3","ENSG00000015479"
"KRTAP20-4","Q3LI62","KRTAP20-4","ENSG00000206105"
"KRTAP20-2","Q3LI61","KRTAP20-2","ENSG00000184032"
"CCL26","Q9Y258","CCL26","ENSG00000006606"
"KRTAP20-3","Q3LI60","KRTAP20-3","ENSG00000206104"
"HP1BP3","Q5SSJ5","HP1BP3","ENSG00000127483"
"MSH5","O43196","MSH5","ENSG00000204410"
"KRTAP21-3","Q3LHN1","KRTAP21-3","ENSG00000231068"
"ZDHHC3","Q9NYG2","ZDHHC3","ENSG00000163812"
"KRTAP21-1","Q3LI58","KRTAP21-1","ENSG00000187005"
"AHRR","A9YTQ3","AHRR","ENSG00000286169"
"ELMOD1","Q8N336","ELMOD1","ENSG00000110675"
"TRIP13","Q15645","TRIP13","ENSG00000071539"
"KRTAP21-2","Q3LI59","KRTAP21-2","ENSG00000187026"
"TMEM165","Q9HC07","TMEM165","ENSG00000134851"
"ZC3HAV1","Q7Z2W4","ZC3HAV1","ENSG00000105939"
"TBC1D19","Q8N5T2","TBC1D19","ENSG00000109680"
"VARS2","Q5ST30","VARS2","ENSG00000137411"
"MRGPRF","Q96AM1","MRGPRF","ENSG00000172935"
"CLEC3B","P05452","CLEC3B","ENSG00000163815"
"XKR5","Q6UX68","XKR5","ENSG00000275591"
"MCEMP1","Q8IX19","MCEMP1","ENSG00000183019"
"C2","P06681","C2","ENSG00000226560"
"PHOX2A","O14813","PHOX2A","ENSG00000165462"
"ZNF704","Q6ZNC4","ZNF704","ENSG00000164684"
"TRAPPC5","Q8IUR0","TRAPPC5","ENSG00000181029"
"MAN2C1","Q9NTJ4","MAN2C1","ENSG00000140400"
"NIPAL2","Q9H841","NIPAL2","ENSG00000104361"
"DEFB1","P60022","DEFB1","ENSG00000164825"
"MYT1","Q01538","MYT1","ENSG00000276876"
"ZNF557","Q8N988","ZNF557","ENSG00000130544"
"RPS6","P62753","RPS6","ENSG00000137154"
"PRPS2","P11908","PRPS2","ENSG00000101911"
"PAG1","Q9NWQ8","PAG1","ENSG00000076641"
"PDCD6","O75340","PDCD6","ENSG00000249915"
"TYRO3","Q06418","TYRO3","ENSG00000092445"
"SLN","O00631","SLN","ENSG00000170290"
"PAX3","P23760","PAX3","ENSG00000135903"
"WNK1","Q9H4A3","WNK1","ENSG00000060237"
"EFL1","Q7Z2Z2","EFL1","ENSG00000140598"
"USP19","O94966","USP19","ENSG00000172046"
"DHX30","Q7L2E3","DHX30","ENSG00000132153"
"KIF1B","O60333","KIF1B","ENSG00000054523"
"CPNE9","Q8IYJ1","CPNE9","ENSG00000144550"
"LGI2","Q8N0V4","LGI2","ENSG00000153012"
"FABP7","O15540","FABP7","ENSG00000164434"
"GEN1","Q17RS7","GEN1","ENSG00000178295"
"TET2","Q6N021","TET2","ENSG00000168769"
"ALPK2","Q86TB3","ALPK2","ENSG00000198796"
"DSC1","Q08554","DSC1","ENSG00000134765"
"CCDC140","Q96MF4","CCDC140","ENSG00000163081"
"ALKBH4","Q9NXW9","ALKBH4","ENSG00000160993"
"FUCA1","P04066","FUCA1","ENSG00000179163"
"AADACL2","Q6P093","AADACL2","ENSG00000261846"
"CCL1","P22362","CCL1","ENSG00000108702"
"TPP2","P29144","TPP2","ENSG00000134900"
"DEFA6","Q01524","DEFA6","ENSG00000164822"
"RPL15","P61313","RPL15","ENSG00000174748"
"PTDSS2","Q9BVG9","PTDSS2","ENSG00000174915"
"C1QTNF2","Q9BXJ5","C1QTNF2","ENSG00000145861"
"SLC43A2","Q8N370","SLC43A2","ENSG00000167703"
"RNF216","Q9NWF9","RNF216","ENSG00000011275"
"CT47A3","Q5JQC4","CT47A3","ENSG00000236126"
"ORAI2","Q96SN7","ORAI2","ENSG00000160991"
"PCDH18","Q9HCL0","PCDH18","ENSG00000189184"
"AGTPBP1","Q9UPW5","AGTPBP1","ENSG00000135049"
"ZBED8","Q8IZ13","ZBED8","ENSG00000221886"
"CT47A2","Q5JQC4","CT47A2","ENSG00000242362"
"INPPL1","O15357","INPPL1","ENSG00000165458"
"CCDC102B","Q68D86","CCDC102B","ENSG00000150636"
"CT47A1","Q5JQC4","CT47A1","ENSG00000236371"
"ATP5F1D","P30049","ATP5F1D","ENSG00000099624"
"GTF2H4","Q92759","GTF2H4","ENSG00000213780"
"RBBP8NL","Q8NC74","RBBP8NL","ENSG00000130701"
"GLUD2","P49448","GLUD2","ENSG00000182890"
"PYGB","P11216","PYGB","ENSG00000100994"
"DCBLD1","Q8N8Z6","DCBLD1","ENSG00000164465"
"GABRQ","Q9UN88","GABRQ","ENSG00000268089"
"TMEM156","Q8N614","TMEM156","ENSG00000121895"
"ARID4A","P29374","ARID4A","ENSG00000032219"
"HUWE1","Q7Z6Z7","HUWE1","ENSG00000086758"
"DAP","P51397","DAP","ENSG00000112977"
"MSX2","P35548","MSX2","ENSG00000120149"
"SDHA","P31040","SDHA","ENSG00000073578"
"WDR91","A4D1P6","WDR91","ENSG00000105875"
"RBM10","P98175","RBM10","ENSG00000182872"
"ZC3HC1","Q86WB0","ZC3HC1","ENSG00000091732"
"EIF2B2","P49770","EIF2B2","ENSG00000119718"
"ABHD6","Q9BV23","ABHD6","ENSG00000163686"
"OR13A1","Q8NGR1","OR13A1","ENSG00000256574"
"NR1D2","Q14995","NR1D2","ENSG00000174738"
"DSC2","Q02487","DSC2","ENSG00000134755"
"PUF60","Q9UHX1","PUF60","ENSG00000274081"
"TFF3","Q07654","TFF3","ENSG00000160180"
"RAB42","Q8N4Z0","RAB42","ENSG00000188060"
"ARAP1","Q96P48","ARAP1","ENSG00000186635"
"LILRA2","Q8N149","LILRA2","ENSG00000274000"
"SLC35D2","Q76EJ3","SLC35D2","ENSG00000130958"
"AGER","Q15109","AGER","ENSG00000204305"
"IL17A","Q16552","IL17A","ENSG00000112115"
"MCMDC2","Q4G0Z9","MCMDC2","ENSG00000178460"
"COMMD9","Q9P000","COMMD9","ENSG00000110442"
"SMPDL3A","Q92484","SMPDL3A","ENSG00000172594"
"GOPC","Q9HD26","GOPC","ENSG00000047932"
"SGSM1","Q2NKQ1","SGSM1","ENSG00000167037"
"TAF12","Q16514","TAF12","ENSG00000120656"
"SMARCB1","Q12824","SMARCB1","ENSG00000099956"
"ISOC1","Q96CN7","ISOC1","ENSG00000066583"
"CCDC125","Q86Z20","CCDC125","ENSG00000277868"
"H1F0","P07305","H1F0","ENSG00000189060"
"SOS1","Q07889","SOS1","ENSG00000115904"
"PPRC1","Q5VV67","PPRC1","ENSG00000148840"
"TAPBP","O15533","TAPBP","ENSG00000236490"
"CCL24","O00175","CCL24","ENSG00000106178"
"TRAPPC6B","Q86SZ2","TRAPPC6B","ENSG00000182400"
"GNAS","O95467","GNAS","ENSG00000087460"
"FCER2","P06734","FCER2","ENSG00000104921"
"ALDH1B1","P30837","ALDH1B1","ENSG00000137124"
"TLR7","Q9NYK1","TLR7","ENSG00000196664"
"NKIRAS1","Q9NYS0","NKIRAS1","ENSG00000197885"
"IGFBPL1","Q8WX77","IGFBPL1","ENSG00000137142"
"TLR8","Q9NR97","TLR8","ENSG00000101916"
"GTPBP6","O43824","GTPBP6","ENSG00000178605"
"MAN2A2","P49641","MAN2A2","ENSG00000196547"
"STAP2","Q9UGK3","STAP2","ENSG00000178078"
"TBC1D28","Q2M2D7","TBC1D28","ENSG00000189375"
"EEF1AKMT1","Q8WVE0","EEF1AKMT1","ENSG00000150456"
"NLRP2","Q9NX02","NLRP2","ENSG00000273992"
"KIAA1958","Q8N8K9","KIAA1958","ENSG00000165185"
"FOXO3B","A0A2Z4LIS9","FOXO3B","ENSG00000240445"
"HLA-DOB","P13765","HLA-DOB","ENSG00000241386"
"TUBE1","Q9UJT0","TUBE1","ENSG00000074935"
"HSD17B3","P37058","HSD17B3","ENSG00000130948"
"IL17D","Q8TAD2","IL17D","ENSG00000172458"
"SIL1","Q9H173","SIL1","ENSG00000120725"
"DERL3","Q96Q80","DERL3","ENSG00000099958"
"FBXO16","Q8IX29","FBXO16","ENSG00000214050"
"IMPAD1","Q9NX62","IMPAD1","ENSG00000104331"
"CNR2","P34972","CNR2","ENSG00000188822"
"ABHD16A","O95870","ABHD16A","ENSG00000235676"
"EZHIP","Q86X51","EZHIP","ENSG00000187690"
"CCT8L2","Q96SF2","CCT8L2","ENSG00000198445"
"PNRC2","Q9NPJ4","PNRC2","ENSG00000189266"
"NIPA2","Q8N8Q9","NIPA2","ENSG00000140157"
"DHX16","O60231","DHX16","ENSG00000233561"
"NUDT10","Q8NFP7","NUDT10","ENSG00000122824"
"CDY2B","Q9Y6F7","CDY2B","ENSG00000129873"
"HSDL2","Q6YN16","HSDL2","ENSG00000119471"
"ABCC2","Q92887","ABCC2","ENSG00000023839"
"ABCA12","Q86UK0","ABCA12","ENSG00000144452"
"ABHD12","Q8N2K0","ABHD12","ENSG00000100997"
"SIN3A","Q96ST3","SIN3A","ENSG00000169375"
"SYN2","Q92777","SYN2","ENSG00000157152"
"PLCXD1","Q9NUJ7","PLCXD1","ENSG00000182378"
"PRUNE2","Q8WUY3","PRUNE2","ENSG00000106772"
"ZNF138","P52744","ZNF138","ENSG00000197008"
"ALOX5","P09917","ALOX5","ENSG00000012779"
"CLVS2","Q5SYC1","CLVS2","ENSG00000146352"
"ZNF395","Q9H8N7","ZNF395","ENSG00000186918"
"ROS1","P08922","ROS1","ENSG00000047936"
"FER1L5","A0AVI2","FER1L5","ENSG00000249715"
"CCN6","O95389","CCN6","ENSG00000112761"
"C17orf49","Q8IXM2","C17orf49","ENSG00000258315"
"PRSS55","Q6UWB4","PRSS55","ENSG00000184647"
"OR8K1","Q8NGG5","OR8K1","ENSG00000263328"
"C6orf136","Q5SQH8","C6orf136","ENSG00000233641"
"DAND5","Q8N907","DAND5","ENSG00000179284"
"CEP89","Q96ST8","CEP89","ENSG00000121289"
"ZNF107","Q9UII5","ZNF107","ENSG00000196247"
"TNFSF9","P41273","TNFSF9","ENSG00000125657"
"PRSS51","A0A1B0GVH4","PRSS51","ENSG00000253649"
"NUDT11","Q96G61","NUDT11","ENSG00000196368"
"PIAS2","O75928","PIAS2","ENSG00000078043"
"TIMP4","Q99727","TIMP4","ENSG00000157150"
"FAHD2A","Q96GK7","FAHD2A","ENSG00000115042"
"TFF2","Q03403","TFF2","ENSG00000160181"
"DEFA4","P12838","DEFA4","ENSG00000164821"
"RNASEK","Q6P5S7","RNASEK","ENSG00000219200"
"SLC7A11","Q9UPY5","SLC7A11","ENSG00000151012"
"GCNT1","Q02742","GCNT1","ENSG00000187210"
"NLRP7","Q8WX94","NLRP7","ENSG00000274571"
"C20orf96","Q9NUD7","C20orf96","ENSG00000196476"
"ENAM","Q9NRM1","ENAM","ENSG00000132464"
"STARD10","Q9Y365","STARD10","ENSG00000214530"
"COMMD7","Q86VX2","COMMD7","ENSG00000149600"
"ELOA3D","A6NLF2","ELOA3D","ENSG00000274744"
"NEIL1","Q96FI4","NEIL1","ENSG00000140398"
"FABP5","Q01469","FABP5","ENSG00000164687"
"ELOA2","Q8IYF1","ELOA2","ENSG00000206181"
"C20orf203","Q8NBC4","C20orf203","ENSG00000198547"
"FAM229B","Q4G0N7","FAM229B","ENSG00000203778"
"ELOA3B","Q3SY89","ELOA3B","ENSG00000278674"
"MUC17","Q685J3","MUC17","ENSG00000169876"
"ELOA3","Q8NG57","ELOA3","ENSG00000183791"
"ZNF181","Q2M3W8","ZNF181","ENSG00000197841"
"PNN","Q9H307","PNN","ENSG00000100941"
"JCHAIN","P01591","JCHAIN","ENSG00000132465"
"TFF1","P04155","TFF1","ENSG00000160182"
"DNAJC28","Q9NX36","DNAJC28","ENSG00000262911"
"DSG1","Q02413","DSG1","ENSG00000134760"
"TRIM56","Q9BRZ2","TRIM56","ENSG00000169871"
"OR8J1","Q8NGP2","OR8J1","ENSG00000262796"
"MICA","Q29983","MICA","ENSG00000183214"
"MAT2B","Q9NZL9","MAT2B","ENSG00000038274"
"TRAK1","Q9UPV9","TRAK1","ENSG00000182606"
"EPSTI1","Q96J88","EPSTI1","ENSG00000133106"
"ZCCHC3","Q9NUD5","ZCCHC3","ENSG00000247315"
"OR8U9","P0C7N5","OR8U9","ENSG00000281038"
"CYFIP1","Q7L576","CYFIP1","ENSG00000273749"
"SESTD1","Q86VW0","SESTD1","ENSG00000187231"
"DEFA1","P59665","DEFA1","ENSG00000206047"
"DGLUCY","Q7Z3D6","DGLUCY","ENSG00000133943"
"SLC5A12","Q1EHB4","SLC5A12","ENSG00000148942"
"TNFAIP2","Q03169","TNFAIP2","ENSG00000185215"
"MTX3","Q5HYI7","MTX3","ENSG00000177034"
"SLU7","O95391","SLU7","ENSG00000164609"
"CHRNA7","P36544","CHRNA7","ENSG00000175344"
"FCAR","P24071","FCAR","ENSG00000275564"
"TRAF4","Q9BUZ4","TRAF4","ENSG00000076604"
"CD70","P32970","CD70","ENSG00000125726"
"FIBIN","Q8TAL6","FIBIN","ENSG00000176971"
"PIGT","Q969N2","PIGT","ENSG00000124155"
"KATNAL2","Q8IYT4","KATNAL2","ENSG00000167216"
"OR4F21","O95013","OR4F21","ENSG00000176269"
"INSR","P06213","INSR","ENSG00000171105"
"LSM2","Q9Y333","LSM2","ENSG00000231502"
"MMP28","Q9H239","MMP28","ENSG00000278843"
"ANKRD55","Q3KP44","ANKRD55","ENSG00000164512"
"PIGG","Q5H8A4","PIGG","ENSG00000174227"
"DSG4","Q86SJ6","DSG4","ENSG00000175065"
"PPP1R9A","Q9ULJ8","PPP1R9A","ENSG00000158528"
"CYP2W1","Q8TAV3","CYP2W1","ENSG00000073067"
"SEPSECS","Q9HD40","SEPSECS","ENSG00000109618"
"GALNT14","Q96FL9","GALNT14","ENSG00000158089"
"C2orf66","Q6UXQ4","C2orf66","ENSG00000187944"
"NRSN2","Q9GZP1","NRSN2","ENSG00000125841"
"EZR","P15311","EZR","ENSG00000092820"
"RHBDD2","Q6NTF9","RHBDD2","ENSG00000005486"
"TMEM97","Q5BJF2","TMEM97","ENSG00000109084"
"STRA8","Q7Z7C7","STRA8","ENSG00000146857"
"STEAP3","Q658P3","STEAP3","ENSG00000115107"
"BBOX1","O75936","BBOX1","ENSG00000129151"
"PMP2","P02689","PMP2","ENSG00000147588"
"ALOX12","P18054","ALOX12","ENSG00000108839"
"SOX12","O15370","SOX12","ENSG00000177732"
"RNLS","Q5VYX0","RNLS","ENSG00000184719"
"FAM24B","Q8N5W8","FAM24B","ENSG00000213185"
"PDPN","Q86YL7","PDPN","ENSG00000162493"
"CAND2","O75155","CAND2","ENSG00000144712"
"DEFA1B","P59665","DEFA1B","ENSG00000240247"
"FABP12","A6NFH5","FABP12","ENSG00000197416"
"PCYT1B","Q9Y5K3","PCYT1B","ENSG00000102230"
"BAZ1A","Q9NRL2","BAZ1A","ENSG00000198604"
"FABP9","Q0Z7S8","FABP9","ENSG00000205186"
"CUZD1","Q86UP6","CUZD1","ENSG00000138161"
"FAM168B","A1KXE4","FAM168B","ENSG00000152102"
"SYK","P43405","SYK","ENSG00000165025"
"WHAMM","Q8TF30","WHAMM","ENSG00000156232"
"TMEM211","Q6ICI0","TMEM211","ENSG00000206069"
"SLC35F2","Q8IXU6","SLC35F2","ENSG00000110660"
"FABP4","P15090","FABP4","ENSG00000170323"
"TMSB4X","P62328","TMSB4X","ENSG00000205542"
"C8orf74","Q6P047","C8orf74","ENSG00000171060"
"IFT20","Q8IY31","IFT20","ENSG00000109083"
"PLXNA4","Q9HCM2","PLXNA4","ENSG00000221866"
"PSKH2","Q96QS6","PSKH2","ENSG00000147613"
"RPL32","P62910","RPL32","ENSG00000144713"
"CDCP1","Q9H5V8","CDCP1","ENSG00000163814"
"CCDC87","Q9NVE4","CCDC87","ENSG00000182791"
"RP1L1","Q8IWN7","RP1L1","ENSG00000183638"
"TSHR","P16473","TSHR","ENSG00000165409"
"PARD3B","Q8TEW8","PARD3B","ENSG00000116117"
"ATP6V0D2","Q8N8Y2","ATP6V0D2","ENSG00000147614"
"BET1L","Q9NYM9","BET1L","ENSG00000177951"
"MTRNR2L6","P0CJ73","MTRNR2L6","ENSG00000270672"
"XPO4","Q9C0E2","XPO4","ENSG00000132953"
"DSP","P15924","DSP","ENSG00000096696"
"DEFA3","P59666","DEFA3","ENSG00000239839"
"LIPJ","Q5W064","LIPJ","ENSG00000204022"
"MYO19","Q96H55","MYO19","ENSG00000278259"
"SHKBP1","Q8TBC3","SHKBP1","ENSG00000160410"
"SMC6","Q96SB8","SMC6","ENSG00000163029"
"TNFSF14","O43557","TNFSF14","ENSG00000125735"
"ODF3","Q96PU9","ODF3","ENSG00000177947"
"SSB","P05455","SSB","ENSG00000138385"
"HS3ST6","Q96QI5","HS3ST6","ENSG00000162040"
"ZNF273","Q14593","ZNF273","ENSG00000198039"
"SGMS2","Q8NHU3","SGMS2","ENSG00000164023"
"KRTAP8-1","Q8IUC2","KRTAP8-1","ENSG00000183640"
"PRR3","P79522","PRR3","ENSG00000229202"
"KRTAP7-1","Q8IUC3","KRTAP7-1","ENSG00000274749"
"DEFA5","Q01523","DEFA5","ENSG00000164816"
"KRTAP11-1","Q8IUC1","KRTAP11-1","ENSG00000182591"
"SCGB1C1","Q8TD33","SCGB1C1","ENSG00000188076"
"RPS6KA5","O75582","RPS6KA5","ENSG00000100784"
"KRTAP19-8","Q3LI54","KRTAP19-8","ENSG00000206102"
"PPFIBP2","Q8ND30","PPFIBP2","ENSG00000166387"
"ZNF596","Q8TC21","ZNF596","ENSG00000172748"
"MOBP","Q13875","MOBP","ENSG00000168314"
"ARHGAP25","P42331","ARHGAP25","ENSG00000163219"
"SMIM38","A0A286YFK9","SMIM38","ENSG00000284713"
"CYP2U1","Q7Z449","CYP2U1","ENSG00000155016"
"CCDC34","Q96HJ3","CCDC34","ENSG00000109881"
"C8orf58","Q8NAV2","C8orf58","ENSG00000241852"
"AK6","Q9Y3D8","AK6","ENSG00000279247"
"ZNF117","Q03924","ZNF117","ENSG00000152926"
"TNS1","Q9HBL0","TNS1","ENSG00000079308"
"OR9G4","Q8NGQ1","OR9G4","ENSG00000262647"
"ERV3-1","Q14264","ERV3-1","ENSG00000213462"
"TAF9","Q16594","TAF9","ENSG00000276463"
"SLC39A8","Q9C0K1","SLC39A8","ENSG00000138821"
"ZNF599","Q96NL3","ZNF599","ENSG00000153896"
"NUP153","P49790","NUP153","ENSG00000124789"
"MALT1","Q9UDY8","MALT1","ENSG00000172175"
"SPIDR","Q14159","SPIDR","ENSG00000164808"
"CEP128","Q6ZU80","CEP128","ENSG00000100629"
"TRIM16L","Q309B1","TRIM16L","ENSG00000108448"
"IL6ST","P40189","IL6ST","ENSG00000134352"
"KANSL3","Q9P2N6","KANSL3","ENSG00000114982"
"MRPL23","Q16540","MRPL23","ENSG00000214026"
"XKR3","Q5GH77","XKR3","ENSG00000172967"
"AGFG2","O95081","AGFG2","ENSG00000106351"
"HOXA11","P31270","HOXA11","ENSG00000005073"
"GNL1","P36915","GNL1","ENSG00000226882"
"GART","P22102","GART","ENSG00000262473"
"TMEM158","Q8WZ71","TMEM158","ENSG00000249992"
"INAFM2","P0DMQ5","INAFM2","ENSG00000259330"
"TAP2","Q03519","TAP2","ENSG00000228582"
"ZNHIT3","Q15649","ZNHIT3","ENSG00000273611"
"KIAA1671","Q9BY89","KIAA1671","ENSG00000197077"
"TMEM132E","Q6IEE7","TMEM132E","ENSG00000181291"
"MAGEA3","P43357","MAGEA3","ENSG00000221867"
"SNRNP48","Q6IEG0","SNRNP48","ENSG00000168566"
"METTL5","Q9NRN9","METTL5","ENSG00000138382"
"PIGW","Q7Z7B1","PIGW","ENSG00000277161"
"FLT1","P17948","FLT1","ENSG00000102755"
"IGIP","A6NJ69","IGIP","ENSG00000182700"
"IWS1","Q96ST2","IWS1","ENSG00000163166"
"NFATC2","Q13469","NFATC2","ENSG00000101096"
"KCNS2","Q9ULS6","KCNS2","ENSG00000156486"
"UTP3","Q9NQZ2","UTP3","ENSG00000132467"
"KIR2DL3","P43628","KIR2DL3","ENSG00000274108"
"GAB4","Q2WGN9","GAB4","ENSG00000215568"
"CDKL4","Q5MAI5","CDKL4","ENSG00000205111"
"GOLGA8B","A8MQT2","GOLGA8B","ENSG00000215252"
"TPCN2","Q8NHX9","TPCN2","ENSG00000162341"
"UQCRC1","P31930","UQCRC1","ENSG00000010256"
"CDS2","O95674","CDS2","ENSG00000101290"
"TBC1D26","Q86UD7","TBC1D26","ENSG00000214946"
"SYT9","Q86SS6","SYT9","ENSG00000170743"
"DOCK2","Q92608","DOCK2","ENSG00000134516"
"PDGFRB","P09619","PDGFRB","ENSG00000113721"
"OLFML1","Q6UWY5","OLFML1","ENSG00000183801"
"RPP14","O95059","RPP14","ENSG00000163684"
"GRHL2","Q6ISB3","GRHL2","ENSG00000083307"
"CASKIN1","Q8WXD9","CASKIN1","ENSG00000167971"
"FAM110B","Q8TC76","FAM110B","ENSG00000169122"
"CD226","Q15762","CD226","ENSG00000150637"
"SLA2","Q9H6Q3","SLA2","ENSG00000101082"
"FAAP24","Q9BTP7","FAAP24","ENSG00000131944"
"PI4K2B","Q8TCG2","PI4K2B","ENSG00000038210"
"UNC93B1","Q9H1C4","UNC93B1","ENSG00000110057"
"HTD2","P86397","HTD2","ENSG00000255154"
"B3GNT3","Q9Y2A9","B3GNT3","ENSG00000179913"
"DOK6","Q6PKX4","DOK6","ENSG00000206052"
"CLNK","Q7Z7G1","CLNK","ENSG00000109684"
"TGIF2","Q9GZN2","TGIF2","ENSG00000118707"
"OGDH","Q02218","OGDH","ENSG00000105953"
"BCL7B","Q9BQE9","BCL7B","ENSG00000106635"
"STK3","Q13188","STK3","ENSG00000104375"
"EFNA5","P52803","EFNA5","ENSG00000184349"
"DSG3","P32926","DSG3","ENSG00000134757"
"INSYN2B","A6NMK8","INSYN2B","ENSG00000204767"
"SIK1B","A0A0B4J2F2","SIK1B","ENSG00000275993"
"FAM160A2","Q8N612","FAM160A2","ENSG00000051009"
"NPM1","P06748","NPM1","ENSG00000181163"
"ZNF518B","Q9C0D4","ZNF518B","ENSG00000178163"
"CATSPERD","Q86XM0","CATSPERD","ENSG00000174898"
"SCGB1C2","P0DMR2","SCGB1C2","ENSG00000268320"
"TRAF7","Q6Q0C0","TRAF7","ENSG00000131653"
"ABHD3","Q8WU67","ABHD3","ENSG00000158201"
"PBX2","P40425","PBX2","ENSG00000204304"
"KLHDC10","Q6PID8","KLHDC10","ENSG00000128607"
"DOC2B","Q14184","DOC2B","ENSG00000272636"
"RAB5IF","Q9BUV8","RAB5IF","ENSG00000101084"
"UBR1","Q8IWV7","UBR1","ENSG00000159459"
"DAZ1","Q9NQZ3","DAZ1","ENSG00000188120"
"PINX1","Q96BK5","PINX1","ENSG00000254093"
"SLC7A13","Q8TCU3","SLC7A13","ENSG00000164893"
"NDUFAF5","Q5TEU4","NDUFAF5","ENSG00000101247"
"EML3","Q32P44","EML3","ENSG00000149499"
"PRR22","Q8IZ63","PRR22","ENSG00000212123"
"BAIAP3","O94812","BAIAP3","ENSG00000007516"
"DNAJC2","Q99543","DNAJC2","ENSG00000105821"
"SAXO2","Q658L1","SAXO2","ENSG00000188659"
"DNAAF5","Q86Y56","DNAAF5","ENSG00000164818"
"SOX7","Q9BT81","SOX7","ENSG00000171056"
"CHCHD3","Q9NX63","CHCHD3","ENSG00000106554"
"TIAM1","Q13009","TIAM1","ENSG00000156299"
"OSGEPL1","Q9H4B0","OSGEPL1","ENSG00000128694"
"CENPVL3","A0A0U1RRI6","CENPVL3","ENSG00000224109"
"RUFY3","Q7L099","RUFY3","ENSG00000018189"
"MDC1","Q14676","MDC1","ENSG00000225589"
"ZNF286A","Q9HBT8","ZNF286A","ENSG00000187607"
"ROM1","Q03395","ROM1","ENSG00000149489"
"DUS3L","Q96G46","DUS3L","ENSG00000141994"
"TSR3","Q9UJK0","TSR3","ENSG00000007520"
"BMP6","P22004","BMP6","ENSG00000153162"
"PDLIM2","Q96JY6","PDLIM2","ENSG00000120913"
"ARHGAP21","Q5T5U3","ARHGAP21","ENSG00000107863"
"TCF24","Q7RTU0","TCF24","ENSG00000261787"
"BTBD7","Q9P203","BTBD7","ENSG00000011114"
"ANKAR","Q7Z5J8","ANKAR","ENSG00000151687"
"BLOC1S5","Q8TDH9","BLOC1S5","ENSG00000188428"
"ZCCHC4","Q9H5U6","ZCCHC4","ENSG00000168228"
"FAM24A","A6NFZ4","FAM24A","ENSG00000203795"
"UBE2W","Q96B02","UBE2W","ENSG00000104343"
"THBS4","P35443","THBS4","ENSG00000113296"
"ART5","Q96L15","ART5","ENSG00000167311"
"MED23","Q9ULK4","MED23","ENSG00000112282"
"PFDN1","O60925","PFDN1","ENSG00000113068"
"TPTE","P56180","TPTE","ENSG00000274391"
"ANKRD18A","Q8IVF6","ANKRD18A","ENSG00000180071"
"LRCH4","O75427","LRCH4","ENSG00000077454"
"AIFM1","O95831","AIFM1","ENSG00000156709"
"TXNDC5","Q8NBS9","TXNDC5","ENSG00000239264"
"USP48","Q86UV5","USP48","ENSG00000090686"
"ART1","P52961","ART1","ENSG00000129744"
"HSPA12A","O43301","HSPA12A","ENSG00000165868"
"PTBP1","P26599","PTBP1","ENSG00000011304"
"DENND5A","Q6IQ26","DENND5A","ENSG00000184014"
"POMP","Q9Y244","POMP","ENSG00000132963"
"FCHO2","Q0JRZ9","FCHO2","ENSG00000157107"
"PRKAR1B","P31321","PRKAR1B","ENSG00000188191"
"MUC20","Q8N307","MUC20","ENSG00000276583"
"CAMK2G","Q13555","CAMK2G","ENSG00000148660"
"KIR2DL4","Q99706","KIR2DL4","ENSG00000277750"
"CYSTM1","Q9H1C7","CYSTM1","ENSG00000120306"
"CREBBP","Q92793","CREBBP","ENSG00000005339"
"SGPP2","Q8IWX5","SGPP2","ENSG00000163082"
"EEF1E1","O43324","EEF1E1","ENSG00000124802"
"SLC46A3","Q7Z3Q1","SLC46A3","ENSG00000139508"
"IMPA2","O14732","IMPA2","ENSG00000141401"
"CENPVL2","P0DPI3","CENPVL2","ENSG00000283093"
"MYEOV","Q96EZ4","MYEOV","ENSG00000172927"
"CENPVL1","A0A0U1RR11","CENPVL1","ENSG00000223591"
"MOG","Q16653","MOG","ENSG00000236561"
"SUGT1","Q9Y2Z0","SUGT1","ENSG00000165416"
"COL11A2","P13942","COL11A2","ENSG00000206290"
"LGR4","Q9BXB1","LGR4","ENSG00000205213"
"GSPT2","Q8IYD1","GSPT2","ENSG00000189369"
"SAP25","Q8TEE9","SAP25","ENSG00000205307"
"HMGN1","P05114","HMGN1","ENSG00000205581"
"PPP2R3B","Q9Y5P8","PPP2R3B","ENSG00000167393"
"PROKR2","Q8NFJ6","PROKR2","ENSG00000101292"
"BCL2A1","Q16548","BCL2A1","ENSG00000140379"
"MAGEA2B","P43356","MAGEA2B","ENSG00000183305"
"ZNF367","Q7RTV3","ZNF367","ENSG00000165244"
"LATS2","Q9NRM7","LATS2","ENSG00000150457"
